video_ID,episode_path,fps,duration in frames,width,height,source,signer,text
10000423,./videos_1_avi/3_2019_07_Julio_02-07_cit_14_-_2019-07-02_SENADO_parte_audio_03:10:17.000_03:14:43.000_signer10.avi,30,7980,388,418,3,10,./whisperx/3_2019_07_Julio_02-07_cit_14_-_2019-07-02_SENADO_parte_audio_03:10:17.000_03:14:43.000_signer10.json
10000424,./videos_1_avi/3_2019_07_Julio_03-07_cit_15_-_2019-07-03_SENADO_parte_audio_00:05:15.500_00:26:53.000_signer07.avi,30,38926,382,432,3,7,./whisperx/3_2019_07_Julio_03-07_cit_15_-_2019-07-03_SENADO_parte_audio_00:05:15.500_00:26:53.000_signer07.json
10000425,./videos_1_avi/3_2019_07_Julio_03-07_cit_15_-_2019-07-03_SENADO_parte_audio_00:26:56.500_00:52:17.500_signer13.avi,30,45631,382,432,3,13,./whisperx/3_2019_07_Julio_03-07_cit_15_-_2019-07-03_SENADO_parte_audio_00:26:56.500_00:52:17.500_signer13.json
10000426,./videos_1_avi/3_2019_07_Julio_03-07_cit_15_-_2019-07-03_SENADO_parte_audio_00:52:21.000_01:09:57.000_signer07.avi,30,31681,382,432,3,7,./whisperx/3_2019_07_Julio_03-07_cit_15_-_2019-07-03_SENADO_parte_audio_00:52:21.000_01:09:57.000_signer07.json
10000427,./videos_1_avi/3_2019_07_Julio_03-07_cit_15_-_2019-07-03_SENADO_parte_audio_01:10:00.000_01:31:14.000_signer13.avi,30,38221,382,432,3,13,./whisperx/3_2019_07_Julio_03-07_cit_15_-_2019-07-03_SENADO_parte_audio_01:10:00.000_01:31:14.000_signer13.json
10000428,./videos_1_avi/3_2019_07_Julio_03-07_cit_15_-_2019-07-03_SENADO_parte_audio_01:31:17.250_01:50:41.250_signer07.avi,30,34921,382,432,3,7,./whisperx/3_2019_07_Julio_03-07_cit_15_-_2019-07-03_SENADO_parte_audio_01:31:17.250_01:50:41.250_signer07.json
10000429,./videos_1_avi/3_2019_07_Julio_03-07_cit_15_-_2019-07-03_SENADO_parte_audio_01:50:44.750_02:18:06.500_signer13.avi,30,49254,382,432,3,13,./whisperx/3_2019_07_Julio_03-07_cit_15_-_2019-07-03_SENADO_parte_audio_01:50:44.750_02:18:06.500_signer13.json
10000430,./videos_1_avi/3_2019_07_Julio_03-07_cit_15_-_2019-07-03_SENADO_parte_audio_02:18:09.750_02:36:48.750_signer07.avi,30,33571,382,432,3,7,./whisperx/3_2019_07_Julio_03-07_cit_15_-_2019-07-03_SENADO_parte_audio_02:18:09.750_02:36:48.750_signer07.json
10000431,./videos_1_avi/3_2019_07_Julio_03-07_cit_15_-_2019-07-03_SENADO_parte_audio_02:36:52.250_02:47:23.500_signer13.avi,30,18939,382,432,3,13,./whisperx/3_2019_07_Julio_03-07_cit_15_-_2019-07-03_SENADO_parte_audio_02:36:52.250_02:47:23.500_signer13.json
10000432,./videos_1_avi/3_2019_07_Julio_09-07_cit_16_-_2019-07-09_SENADO_parte_1_audio_00:05:35.500_00:26:04.000_signer07.avi,30,36856,374,404,3,7,./whisperx/3_2019_07_Julio_09-07_cit_16_-_2019-07-09_SENADO_parte_1_audio_00:05:35.500_00:26:04.000_signer07.json
10000433,./videos_1_avi/3_2019_07_Julio_09-07_cit_16_-_2019-07-09_SENADO_parte_1_audio_00:26:08.000_00:51:51.250_signer10.avi,30,46298,374,404,3,10,./whisperx/3_2019_07_Julio_09-07_cit_16_-_2019-07-09_SENADO_parte_1_audio_00:26:08.000_00:51:51.250_signer10.json
10000434,./videos_1_avi/3_2019_07_Julio_09-07_cit_16_-_2019-07-09_SENADO_parte_1_audio_00:51:54.500_01:10:15.750_signer07.avi,30,33038,374,404,3,7,./whisperx/3_2019_07_Julio_09-07_cit_16_-_2019-07-09_SENADO_parte_1_audio_00:51:54.500_01:10:15.750_signer07.json
10000435,./videos_1_avi/3_2019_07_Julio_09-07_cit_16_-_2019-07-09_SENADO_parte_1_audio_01:10:18.750_01:35:39.750_signer10.avi,30,45630,374,404,3,10,./whisperx/3_2019_07_Julio_09-07_cit_16_-_2019-07-09_SENADO_parte_1_audio_01:10:18.750_01:35:39.750_signer10.json
10000436,./videos_1_avi/3_2019_07_Julio_09-07_cit_16_-_2019-07-09_SENADO_parte_1_audio_01:35:42.750_01:48:26.500_signer07.avi,30,22914,374,404,3,7,./whisperx/3_2019_07_Julio_09-07_cit_16_-_2019-07-09_SENADO_parte_1_audio_01:35:42.750_01:48:26.500_signer07.json
10000437,./videos_1_avi/3_2019_07_Julio_09-07_cit_16_-_2019-07-09_SENADO_parte_2_audio_00:33:20.500_00:47:23.250_signer07.avi,30,25283,374,404,3,7,./whisperx/3_2019_07_Julio_09-07_cit_16_-_2019-07-09_SENADO_parte_2_audio_00:33:20.500_00:47:23.250_signer07.json
10000438,./videos_1_avi/3_2019_07_Julio_09-07_cit_16_-_2019-07-09_SENADO_parte_2_audio_00:47:27.500_01:14:01.250_signer10.avi,30,47814,374,404,3,10,./whisperx/3_2019_07_Julio_09-07_cit_16_-_2019-07-09_SENADO_parte_2_audio_00:47:27.500_01:14:01.250_signer10.json
10000439,./videos_1_avi/3_2019_07_Julio_09-07_cit_16_-_2019-07-09_SENADO_parte_2_audio_01:14:04.000_01:25:00.000_signer07.avi,30,19680,374,404,3,7,./whisperx/3_2019_07_Julio_09-07_cit_16_-_2019-07-09_SENADO_parte_2_audio_01:14:04.000_01:25:00.000_signer07.json
10000440,./videos_1_avi/3_2019_07_Julio_09-07_cit_16_-_2019-07-09_SENADO_parte_2_audio_01:25:04.750_01:39:09.500_signer10.avi,30,25343,374,404,3,10,./whisperx/3_2019_07_Julio_09-07_cit_16_-_2019-07-09_SENADO_parte_2_audio_01:25:04.750_01:39:09.500_signer10.json
10000441,./videos_1_avi/3_2019_07_Julio_09-07_cit_16_-_2019-07-09_SENADO_parte_2_audio_01:39:12.750_01:58:49.000_signer07.avi,30,35289,374,404,3,7,./whisperx/3_2019_07_Julio_09-07_cit_16_-_2019-07-09_SENADO_parte_2_audio_01:39:12.750_01:58:49.000_signer07.json
10000442,./videos_1_avi/3_2019_07_Julio_10-07_cit_17_-_2019-07-10_SENADO_parte_audio_00:06:41.750_00:26:14.500_signer14.avi,30,35184,376,404,3,14,./whisperx/3_2019_07_Julio_10-07_cit_17_-_2019-07-10_SENADO_parte_audio_00:06:41.750_00:26:14.500_signer14.json
10000443,./videos_1_avi/3_2019_07_Julio_10-07_cit_17_-_2019-07-10_SENADO_parte_audio_00:26:18.000_00:46:28.500_signer07.avi,30,36316,376,404,3,7,./whisperx/3_2019_07_Julio_10-07_cit_17_-_2019-07-10_SENADO_parte_audio_00:26:18.000_00:46:28.500_signer07.json
10000444,./videos_1_avi/3_2019_07_Julio_10-07_cit_17_-_2019-07-10_SENADO_parte_audio_00:46:31.000_00:57:27.000_signer14.avi,30,19680,376,404,3,14,./whisperx/3_2019_07_Julio_10-07_cit_17_-_2019-07-10_SENADO_parte_audio_00:46:31.000_00:57:27.000_signer14.json
10000445,./videos_1_avi/3_2019_07_Julio_10-07_cit_17_-_2019-07-10_SENADO_parte_audio_01:11:31.500_01:24:22.500_signer14.avi,30,23131,376,404,3,14,./whisperx/3_2019_07_Julio_10-07_cit_17_-_2019-07-10_SENADO_parte_audio_01:11:31.500_01:24:22.500_signer14.json
10000446,./videos_1_avi/3_2019_07_Julio_10-07_cit_17_-_2019-07-10_SENADO_parte_audio_01:24:26.000_01:41:26.000_signer07.avi,30,30600,376,404,3,7,./whisperx/3_2019_07_Julio_10-07_cit_17_-_2019-07-10_SENADO_parte_audio_01:24:26.000_01:41:26.000_signer07.json
10000447,./videos_1_avi/3_2019_07_Julio_10-07_cit_17_-_2019-07-10_SENADO_parte_audio_01:41:29.500_02:07:12.000_signer14.avi,30,46276,376,404,3,14,./whisperx/3_2019_07_Julio_10-07_cit_17_-_2019-07-10_SENADO_parte_audio_01:41:29.500_02:07:12.000_signer14.json
10000448,./videos_1_avi/3_2019_07_Julio_10-07_cit_17_-_2019-07-10_SENADO_parte_audio_02:07:16.000_02:23:00.500_signer07.avi,30,28335,376,404,3,7,./whisperx/3_2019_07_Julio_10-07_cit_17_-_2019-07-10_SENADO_parte_audio_02:07:16.000_02:23:00.500_signer07.json
10000449,./videos_1_avi/3_2019_07_Julio_10-07_cit_17_-_2019-07-10_SENADO_parte_audio_02:23:03.000_02:29:36.000_signer14.avi,30,11791,376,404,3,14,./whisperx/3_2019_07_Julio_10-07_cit_17_-_2019-07-10_SENADO_parte_audio_02:23:03.000_02:29:36.000_signer14.json
10000450,./videos_1_avi/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_00:13:37.500_00:37:15.000_signer15.avi,30,42526,404,422,3,15,./whisperx/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_00:13:37.500_00:37:15.000_signer15.json
10000451,./videos_1_avi/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_00:37:18.500_01:03:53.000_signer14.avi,30,47835,404,422,3,14,./whisperx/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_00:37:18.500_01:03:53.000_signer14.json
10000452,./videos_1_avi/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_01:03:57.500_01:27:39.000_signer15.avi,30,42645,404,422,3,15,./whisperx/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_01:03:57.500_01:27:39.000_signer15.json
10000453,./videos_1_avi/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_01:27:45.000_01:45:35.000_signer14.avi,30,32101,404,422,3,14,./whisperx/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_01:27:45.000_01:45:35.000_signer14.json
10000454,./videos_1_avi/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_01:45:38.500_02:05:34.000_signer15.avi,30,35865,404,422,3,15,./whisperx/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_01:45:38.500_02:05:34.000_signer15.json
10000455,./videos_1_avi/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_02:05:38.000_02:26:34.500_signer14.avi,30,37696,404,422,3,14,./whisperx/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_02:05:38.000_02:26:34.500_signer14.json
10000456,./videos_1_avi/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_02:26:38.500_02:41:15.500_signer15.avi,30,26311,404,422,3,15,./whisperx/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_02:26:38.500_02:41:15.500_signer15.json
10000457,./videos_1_avi/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_02:41:18.500_03:02:20.500_signer14.avi,30,37860,404,422,3,14,./whisperx/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_02:41:18.500_03:02:20.500_signer14.json
10000458,./videos_1_avi/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_03:02:24.000_03:23:44.000_signer15.avi,30,38401,404,422,3,15,./whisperx/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_03:02:24.000_03:23:44.000_signer15.json
10000459,./videos_1_avi/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_03:23:47.500_03:44:34.500_signer14.avi,30,37411,404,422,3,14,./whisperx/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_03:23:47.500_03:44:34.500_signer14.json
10000460,./videos_1_avi/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_03:44:37.500_04:05:52.500_signer15.avi,30,38251,404,422,3,15,./whisperx/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_03:44:37.500_04:05:52.500_signer15.json
10000461,./videos_1_avi/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_04:05:55.500_04:27:03.500_signer14.avi,30,38040,404,422,3,14,./whisperx/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_04:05:55.500_04:27:03.500_signer14.json
10000462,./videos_1_avi/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_04:27:06.500_04:46:18.000_signer15.avi,30,34546,404,422,3,15,./whisperx/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_04:27:06.500_04:46:18.000_signer15.json
10000463,./videos_1_avi/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_04:46:21.000_05:07:56.000_signer14.avi,30,38851,404,422,3,14,./whisperx/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_04:46:21.000_05:07:56.000_signer14.json
10000464,./videos_1_avi/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_05:07:59.500_05:21:32.000_signer15.avi,30,24376,404,422,3,15,./whisperx/3_2019_07_Julio_16-07_cit_18_-_2019-07-16_SENADO_audio_05:07:59.500_05:21:32.000_signer15.json
10000465,./videos_1_avi/3_2019_08_Agosto_06-08_cit_20_-_2019-08-06_SENADO_parte_2_audio_00:18:05.000_00:37:44.000_signer14.avi,30,35370,384,388,3,14,./whisperx/3_2019_08_Agosto_06-08_cit_20_-_2019-08-06_SENADO_parte_2_audio_00:18:05.000_00:37:44.000_signer14.json
10000466,./videos_1_avi/3_2019_08_Agosto_06-08_cit_20_-_2019-08-06_SENADO_parte_2_audio_00:37:47.500_00:56:14.000_signer07.avi,30,33195,384,388,3,7,./whisperx/3_2019_08_Agosto_06-08_cit_20_-_2019-08-06_SENADO_parte_2_audio_00:37:47.500_00:56:14.000_signer07.json
10000467,./videos_1_avi/3_2019_08_Agosto_06-08_cit_20_-_2019-08-06_SENADO_parte_2_audio_00:56:16.000_00:57:35.500_signer14.avi,30,2385,384,388,3,14,./whisperx/3_2019_08_Agosto_06-08_cit_20_-_2019-08-06_SENADO_parte_2_audio_00:56:16.000_00:57:35.500_signer14.json
10000468,./videos_1_avi/3_2019_08_Agosto_07-08_cit_21_-_2019-08-07_SENADO_parte_audio_00:08:59.000_00:28:31.000_signer07.avi,30,35161,384,394,3,7,./whisperx/3_2019_08_Agosto_07-08_cit_21_-_2019-08-07_SENADO_parte_audio_00:08:59.000_00:28:31.000_signer07.json
10000469,./videos_1_avi/3_2019_08_Agosto_07-08_cit_21_-_2019-08-07_SENADO_parte_audio_00:28:33.500_00:52:00.250_signer14.avi,30,42203,384,394,3,14,./whisperx/3_2019_08_Agosto_07-08_cit_21_-_2019-08-07_SENADO_parte_audio_00:28:33.500_00:52:00.250_signer14.json
10000470,./videos_1_avi/3_2019_08_Agosto_07-08_cit_21_-_2019-08-07_SENADO_parte_audio_00:52:03.250_01:10:19.000_signer07.avi,30,32873,384,394,3,7,./whisperx/3_2019_08_Agosto_07-08_cit_21_-_2019-08-07_SENADO_parte_audio_00:52:03.250_01:10:19.000_signer07.json
10000471,./videos_1_avi/3_2019_08_Agosto_07-08_cit_21_-_2019-08-07_SENADO_parte_audio_01:10:21.500_01:36:58.000_signer14.avi,30,47896,384,394,3,14,./whisperx/3_2019_08_Agosto_07-08_cit_21_-_2019-08-07_SENADO_parte_audio_01:10:21.500_01:36:58.000_signer14.json
10000472,./videos_1_avi/3_2019_08_Agosto_07-08_cit_21_-_2019-08-07_SENADO_parte_audio_01:37:01.250_01:54:24.250_signer07.avi,30,31290,384,394,3,7,./whisperx/3_2019_08_Agosto_07-08_cit_21_-_2019-08-07_SENADO_parte_audio_01:37:01.250_01:54:24.250_signer07.json
10000473,./videos_1_avi/3_2019_08_Agosto_07-08_cit_21_-_2019-08-07_SENADO_parte_audio_01:54:26.750_02:23:30.000_signer14.avi,30,52298,384,394,3,14,./whisperx/3_2019_08_Agosto_07-08_cit_21_-_2019-08-07_SENADO_parte_audio_01:54:26.750_02:23:30.000_signer14.json
10000474,./videos_1_avi/3_2019_08_Agosto_07-08_cit_21_-_2019-08-07_SENADO_parte_audio_02:23:33.250_02:39:43.500_signer07.avi,30,29109,384,394,3,7,./whisperx/3_2019_08_Agosto_07-08_cit_21_-_2019-08-07_SENADO_parte_audio_02:23:33.250_02:39:43.500_signer07.json
10000475,./videos_1_avi/3_2019_08_Agosto_07-08_cit_21_-_2019-08-07_SENADO_parte_audio_02:39:46.000_03:02:22.750_signer14.avi,30,40704,384,394,3,14,./whisperx/3_2019_08_Agosto_07-08_cit_21_-_2019-08-07_SENADO_parte_audio_02:39:46.000_03:02:22.750_signer14.json
10000476,./videos_1_avi/3_2019_08_Agosto_07-08_cit_21_-_2019-08-07_SENADO_parte_audio_03:02:26.250_03:22:56.000_signer07.avi,30,36894,384,394,3,7,./whisperx/3_2019_08_Agosto_07-08_cit_21_-_2019-08-07_SENADO_parte_audio_03:02:26.250_03:22:56.000_signer07.json
10000477,./videos_1_avi/3_2019_08_Agosto_08-08_cit_22_-_2019-08-08_SENADO_parte_audio_00:05:17.000_00:09:16.000_signer07.avi,30,7170,382,414,3,7,./whisperx/3_2019_08_Agosto_08-08_cit_22_-_2019-08-08_SENADO_parte_audio_00:05:17.000_00:09:16.000_signer07.json
10000478,./videos_1_avi/3_2019_08_Agosto_13-08_cit_23_-_2019-08-13_SENADO_parte_2_audio_00:13:10.000_00:20:34.500_signer14.avi,30,13336,384,416,3,14,./whisperx/3_2019_08_Agosto_13-08_cit_23_-_2019-08-13_SENADO_parte_2_audio_00:13:10.000_00:20:34.500_signer14.json
10000479,./videos_1_avi/3_2019_08_Agosto_13-08_cit_23_-_2019-08-13_SENADO_parte_2_audio_00:20:38.000_00:39:23.500_signer07.avi,30,33765,384,416,3,7,./whisperx/3_2019_08_Agosto_13-08_cit_23_-_2019-08-13_SENADO_parte_2_audio_00:20:38.000_00:39:23.500_signer07.json
10000480,./videos_1_avi/3_2019_08_Agosto_13-08_cit_23_-_2019-08-13_SENADO_parte_2_audio_00:39:26.250_01:01:44.250_signer14.avi,30,40141,384,416,3,14,./whisperx/3_2019_08_Agosto_13-08_cit_23_-_2019-08-13_SENADO_parte_2_audio_00:39:26.250_01:01:44.250_signer14.json
10000481,./videos_1_avi/3_2019_08_Agosto_13-08_cit_23_-_2019-08-13_SENADO_parte_2_audio_01:01:49.500_01:37:48.750_signer07.avi,30,64779,384,416,3,7,./whisperx/3_2019_08_Agosto_13-08_cit_23_-_2019-08-13_SENADO_parte_2_audio_01:01:49.500_01:37:48.750_signer07.json
10000482,./videos_1_avi/3_2019_08_Agosto_13-08_cit_23_-_2019-08-13_SENADO_parte_2_audio_01:37:51.000_02:07:23.500_signer14.avi,30,53176,384,416,3,14,./whisperx/3_2019_08_Agosto_13-08_cit_23_-_2019-08-13_SENADO_parte_2_audio_01:37:51.000_02:07:23.500_signer14.json
10000483,./videos_1_avi/3_2019_08_Agosto_13-08_cit_23_-_2019-08-13_SENADO_parte_2_audio_02:07:30.000_02:29:05.750_signer07.avi,30,38873,384,416,3,7,./whisperx/3_2019_08_Agosto_13-08_cit_23_-_2019-08-13_SENADO_parte_2_audio_02:07:30.000_02:29:05.750_signer07.json
10000484,./videos_1_avi/3_2019_08_Agosto_13-08_cit_23_-_2019-08-13_SENADO_parte_2_audio_02:29:08.500_02:37:29.000_signer14.avi,30,15016,384,416,3,14,./whisperx/3_2019_08_Agosto_13-08_cit_23_-_2019-08-13_SENADO_parte_2_audio_02:29:08.500_02:37:29.000_signer14.json
10000485,./videos_1_avi/3_2019_08_Agosto_13-08_cit_23_-_2019-08-13_SENADO_parte_audio_00:06:20.750_00:31:55.000_signer14.avi,30,46029,382,414,3,14,./whisperx/3_2019_08_Agosto_13-08_cit_23_-_2019-08-13_SENADO_parte_audio_00:06:20.750_00:31:55.000_signer14.json
10000486,./videos_1_avi/3_2019_08_Agosto_13-08_cit_23_-_2019-08-13_SENADO_parte_audio_00:31:58.000_00:54:47.000_signer07.avi,30,41070,382,414,3,7,./whisperx/3_2019_08_Agosto_13-08_cit_23_-_2019-08-13_SENADO_parte_audio_00:31:58.000_00:54:47.000_signer07.json
10000487,./videos_1_avi/3_2019_08_Agosto_13-08_cit_23_-_2019-08-13_SENADO_parte_audio_00:54:49.000_01:08:00.000_signer14.avi,30,23730,382,414,3,14,./whisperx/3_2019_08_Agosto_13-08_cit_23_-_2019-08-13_SENADO_parte_audio_00:54:49.000_01:08:00.000_signer14.json
10000488,./videos_1_avi/3_2019_08_Agosto_14-08_cit_24_-_2019-08-14_SENADO_audio_00:08:30.500_00:26:48.500_signer14.avi,30,32940,384,400,3,14,./whisperx/3_2019_08_Agosto_14-08_cit_24_-_2019-08-14_SENADO_audio_00:08:30.500_00:26:48.500_signer14.json
10000489,./videos_1_avi/3_2019_08_Agosto_14-08_cit_24_-_2019-08-14_SENADO_audio_00:26:51.500_00:45:28.000_signer07.avi,30,33496,384,400,3,7,./whisperx/3_2019_08_Agosto_14-08_cit_24_-_2019-08-14_SENADO_audio_00:26:51.500_00:45:28.000_signer07.json
10000490,./videos_1_avi/3_2019_08_Agosto_14-08_cit_24_-_2019-08-14_SENADO_audio_00:45:31.500_01:06:25.000_signer14.avi,30,37606,384,400,3,14,./whisperx/3_2019_08_Agosto_14-08_cit_24_-_2019-08-14_SENADO_audio_00:45:31.500_01:06:25.000_signer14.json
10000491,./videos_1_avi/3_2019_08_Agosto_14-08_cit_24_-_2019-08-14_SENADO_audio_01:06:28.500_01:26:50.000_signer07.avi,30,36645,384,400,3,7,./whisperx/3_2019_08_Agosto_14-08_cit_24_-_2019-08-14_SENADO_audio_01:06:28.500_01:26:50.000_signer07.json
10000492,./videos_1_avi/3_2019_08_Agosto_14-08_cit_24_-_2019-08-14_SENADO_audio_01:26:52.500_01:33:51.500_signer14.avi,30,12571,384,400,3,14,./whisperx/3_2019_08_Agosto_14-08_cit_24_-_2019-08-14_SENADO_audio_01:26:52.500_01:33:51.500_signer14.json
10000493,./videos_1_avi/3_2019_08_Agosto_14-08_cit_24_-_2019-08-14_SENADO_audio_01:44:37.250_01:59:46.500_signer14.avi,30,27279,384,400,3,14,./whisperx/3_2019_08_Agosto_14-08_cit_24_-_2019-08-14_SENADO_audio_01:44:37.250_01:59:46.500_signer14.json
10000494,./videos_1_avi/3_2019_08_Agosto_14-08_cit_24_-_2019-08-14_SENADO_audio_01:59:50.750_02:19:26.500_signer07.avi,30,35274,384,400,3,7,./whisperx/3_2019_08_Agosto_14-08_cit_24_-_2019-08-14_SENADO_audio_01:59:50.750_02:19:26.500_signer07.json
10000495,./videos_1_avi/3_2019_08_Agosto_14-08_cit_24_-_2019-08-14_SENADO_audio_02:19:29.750_02:33:23.250_signer14.avi,30,25005,384,400,3,14,./whisperx/3_2019_08_Agosto_14-08_cit_24_-_2019-08-14_SENADO_audio_02:19:29.750_02:33:23.250_signer14.json
10000496,./videos_1_avi/3_2019_08_Agosto_14-08_cit_24_-_2019-08-14_SENADO_audio_02:33:26.250_02:42:10.250_signer07.avi,30,15720,384,400,3,7,./whisperx/3_2019_08_Agosto_14-08_cit_24_-_2019-08-14_SENADO_audio_02:33:26.250_02:42:10.250_signer07.json
10000497,./videos_1_avi/3_2019_08_Agosto_14-08_cit_24_-_2019-08-14_SENADO_audio_02:42:12.500_02:54:55.500_signer14.avi,30,22891,384,400,3,14,./whisperx/3_2019_08_Agosto_14-08_cit_24_-_2019-08-14_SENADO_audio_02:42:12.500_02:54:55.500_signer14.json
10000498,./videos_1_avi/3_2019_08_Agosto_14-08_cit_24_-_2019-08-14_SENADO_audio_03:24:31.750_03:37:29.500_signer14.avi,30,23333,384,400,3,14,./whisperx/3_2019_08_Agosto_14-08_cit_24_-_2019-08-14_SENADO_audio_03:24:31.750_03:37:29.500_signer14.json
10000499,./videos_1_avi/3_2019_08_Agosto_14-08_cit_24_-_2019-08-14_SENADO_audio_03:37:33.250_03:52:29.500_signer07.avi,30,26889,384,400,3,7,./whisperx/3_2019_08_Agosto_14-08_cit_24_-_2019-08-14_SENADO_audio_03:37:33.250_03:52:29.500_signer07.json
10000500,./videos_1_avi/3_2019_08_Agosto_20-08_cit_25_-_2019-08-20_SENADO_audio_00:11:40.000_00:35:14.500_signer14.avi,30,42436,382,434,3,14,./whisperx/3_2019_08_Agosto_20-08_cit_25_-_2019-08-20_SENADO_audio_00:11:40.000_00:35:14.500_signer14.json
10000501,./videos_1_avi/3_2019_08_Agosto_20-08_cit_25_-_2019-08-20_SENADO_audio_00:35:17.750_00:56:19.000_signer07.avi,30,37839,382,434,3,7,./whisperx/3_2019_08_Agosto_20-08_cit_25_-_2019-08-20_SENADO_audio_00:35:17.750_00:56:19.000_signer07.json
10000502,./videos_1_avi/3_2019_08_Agosto_20-08_cit_25_-_2019-08-20_SENADO_audio_00:56:21.250_01:15:06.500_signer14.avi,30,33758,382,434,3,14,./whisperx/3_2019_08_Agosto_20-08_cit_25_-_2019-08-20_SENADO_audio_00:56:21.250_01:15:06.500_signer14.json
10000503,./videos_1_avi/3_2019_08_Agosto_20-08_cit_25_-_2019-08-20_SENADO_audio_01:15:09.750_01:30:47.750_signer07.avi,30,28141,382,434,3,7,./whisperx/3_2019_08_Agosto_20-08_cit_25_-_2019-08-20_SENADO_audio_01:15:09.750_01:30:47.750_signer07.json
10000504,./videos_1_avi/3_2019_08_Agosto_20-08_cit_25_-_2019-08-20_SENADO_audio_01:30:50.750_01:53:47.750_signer14.avi,30,41310,382,434,3,14,./whisperx/3_2019_08_Agosto_20-08_cit_25_-_2019-08-20_SENADO_audio_01:30:50.750_01:53:47.750_signer14.json
10000505,./videos_1_avi/3_2019_08_Agosto_20-08_cit_25_-_2019-08-20_SENADO_audio_01:53:51.500_02:11:09.750_signer07.avi,30,31148,382,434,3,7,./whisperx/3_2019_08_Agosto_20-08_cit_25_-_2019-08-20_SENADO_audio_01:53:51.500_02:11:09.750_signer07.json
10000506,./videos_1_avi/3_2019_08_Agosto_20-08_cit_25_-_2019-08-20_SENADO_audio_02:11:12.500_02:32:45.750_signer14.avi,30,38798,382,434,3,14,./whisperx/3_2019_08_Agosto_20-08_cit_25_-_2019-08-20_SENADO_audio_02:11:12.500_02:32:45.750_signer14.json
10000507,./videos_1_avi/3_2019_08_Agosto_20-08_cit_25_-_2019-08-20_SENADO_audio_02:32:49.000_02:49:31.000_signer07.avi,30,30061,382,434,3,7,./whisperx/3_2019_08_Agosto_20-08_cit_25_-_2019-08-20_SENADO_audio_02:32:49.000_02:49:31.000_signer07.json
10000508,./videos_1_avi/3_2019_08_Agosto_20-08_cit_25_-_2019-08-20_SENADO_audio_02:49:33.500_03:15:22.000_signer14.avi,30,46455,382,434,3,14,./whisperx/3_2019_08_Agosto_20-08_cit_25_-_2019-08-20_SENADO_audio_02:49:33.500_03:15:22.000_signer14.json
10000509,./videos_1_avi/3_2019_08_Agosto_20-08_cit_25_-_2019-08-20_SENADO_audio_03:15:25.000_03:32:04.000_signer07.avi,30,29971,382,434,3,7,./whisperx/3_2019_08_Agosto_20-08_cit_25_-_2019-08-20_SENADO_audio_03:15:25.000_03:32:04.000_signer07.json
10000510,./videos_1_avi/3_2019_08_Agosto_20-08_cit_25_-_2019-08-20_SENADO_audio_03:32:06.500_03:52:09.500_signer14.avi,30,36091,382,434,3,14,./whisperx/3_2019_08_Agosto_20-08_cit_25_-_2019-08-20_SENADO_audio_03:32:06.500_03:52:09.500_signer14.json
10000511,./videos_1_avi/3_2019_08_Agosto_20-08_cit_25_-_2019-08-20_SENADO_audio_03:52:13.000_04:09:22.000_signer07.avi,30,30870,382,434,3,7,./whisperx/3_2019_08_Agosto_20-08_cit_25_-_2019-08-20_SENADO_audio_03:52:13.000_04:09:22.000_signer07.json
